TransactionID,Time,Amount,TransactionType,AccountBalance,Age,Location,PreviousFrauds,Fraud
2359,42533,3497.22,In-store,75182.88,30,Rural,4,0
1199,48285,2555.34,ATM Withdrawal,24846.33,51,Urban,3,1
86,40774,4811.34,Online,46715.41,52,Suburban,3,0
1519,48874,2072.63,In-store,85298.17,42,Rural,1,1
517,47280,861.26,In-store,50575.01,61,Rural,0,0
1382,45084,3479.28,Online,94248.67,39,Urban,2,0
2717,10983,2219.06,In-store,41792.3,35,Urban,1,0
3085,67411,4073.01,In-store,19739.03,44,Suburban,0,0
1015,20609,3544.79,ATM Withdrawal,47076.02,49,Suburban,4,0
129,71910,1372.65,ATM Withdrawal,57025.57,21,Rural,0,0
1365,15317,3731.15,Online,66716.94,20,Urban,2,0
3624,62522,753.57,Online,89649.35,24,Suburban,2,0
4971,29523,4657.89,ATM Withdrawal,49449.33,62,Rural,4,0
892,846,4611.04,Online,30011.34,42,Suburban,4,0
2794,52756,2262.31,ATM Withdrawal,65230.24,30,Rural,0,0
4239,61753,4016.51,Online,42956.61,20,Urban,2,0
1360,40998,53.75,ATM Withdrawal,24590.88,35,Rural,2,0
308,32635,3252.48,Online,42032.72,34,Suburban,2,0
1662,54615,2087.54,In-store,3759.5,72,Urban,2,0
2432,23387,3409.25,In-store,69967.16,45,Urban,2,0
3935,13050,1398.07,ATM Withdrawal,55311.59,66,Rural,4,0
1318,70855,4718.95,ATM Withdrawal,29275.35,34,Urban,2,0
4304,32972,3888.62,Online,12915.38,31,Suburban,4,0
2475,25498,1639.41,Online,2155.09,47,Rural,3,0
2543,81580,3539.06,ATM Withdrawal,55983.58,21,Urban,2,0
1247,86145,965.16,ATM Withdrawal,70107.88,70,Urban,3,0
1209,78344,4693.63,ATM Withdrawal,66730.26,36,Suburban,1,0
217,84896,3795.68,In-store,79042.55,49,Rural,1,0
4293,49170,650.36,Online,59136.41,78,Suburban,3,0
3063,44199,2957.17,ATM Withdrawal,22884.95,57,Urban,0,0
1240,47924,4182.82,In-store,53035.64,76,Suburban,1,0
2290,671,2787.65,ATM Withdrawal,33914.74,52,Urban,1,0
2741,79025,2685.88,In-store,28226.44,20,Suburban,2,0
276,44064,498.63,In-store,85329.87,71,Rural,1,0
490,47295,2277.46,ATM Withdrawal,32271.02,19,Suburban,3,0
1036,39915,578.68,Online,62715.02,47,Urban,0,0
1230,48756,3402.24,In-store,53766.84,41,Urban,2,0
4586,917,3131.24,Online,47713.06,75,Urban,4,0
1009,40631,4887.5,Online,92464.56,40,Rural,3,0
4690,12453,3057.17,Online,28236.85,29,Suburban,3,1
4027,46220,1906.77,ATM Withdrawal,41901.55,22,Rural,0,0
3183,8767,1595.9,Online,88498.8,58,Urban,4,0
2533,49815,4443.32,In-store,8219.92,40,Urban,4,0
4170,82214,3949.02,Online,86158.35,72,Suburban,2,0
1059,19256,1103.32,ATM Withdrawal,35703.71,78,Suburban,3,0
2167,70971,3512.32,ATM Withdrawal,63708.41,26,Suburban,2,1
4579,47574,4460.87,ATM Withdrawal,84608.59,47,Urban,1,0
282,6893,975.85,Online,66600.81,57,Suburban,2,0
3566,42965,2124.72,Online,94995.27,79,Suburban,1,0
1317,58053,2738.04,ATM Withdrawal,52625.35,58,Suburban,2,0
4979,51493,1925.87,Online,12089.29,39,Urban,3,0
969,34016,1373.26,ATM Withdrawal,3303.25,44,Suburban,1,0
3127,2282,3826.59,ATM Withdrawal,73861.62,69,Suburban,1,0
3921,2610,1323.98,Online,84018.84,28,Rural,3,0
3167,40603,1452.55,ATM Withdrawal,43490.45,60,Suburban,3,0
3520,85992,1745.91,ATM Withdrawal,29267.5,39,Suburban,3,0
620,68866,4684.7,ATM Withdrawal,73046.51,26,Rural,3,0
3347,5845,413.08,Online,53868.02,21,Urban,4,0
1743,80885,2498.24,ATM Withdrawal,78621.45,73,Urban,0,0
1391,83691,1709.99,ATM Withdrawal,13202.51,31,Rural,3,0
4051,32088,1962.52,In-store,27500.61,61,Rural,0,0
1848,15563,3029.16,ATM Withdrawal,66006.84,61,Rural,1,0
1580,44064,646.99,Online,14371.56,21,Suburban,0,0
1656,34531,2460.97,In-store,26324.71,28,Suburban,4,0
2353,57906,1004.36,In-store,61711.32,43,Rural,0,0
2213,31822,4766.63,Online,5658.51,23,Rural,2,0
2021,48368,309.75,Online,38752.14,71,Suburban,2,0
4973,66163,3739.87,In-store,55588.59,72,Rural,3,0
1957,63449,1092.3,ATM Withdrawal,96996.73,79,Rural,0,0
1308,44623,4140.05,In-store,79994.09,49,Urban,2,0
2004,72430,4342.9,ATM Withdrawal,52131.24,23,Rural,2,0
4456,4886,556.06,Online,98746.92,74,Urban,3,0
576,19870,4331.6,ATM Withdrawal,5732.18,73,Suburban,3,0
4090,2994,4922.23,In-store,96455.07,29,Urban,4,0
4320,36413,3741.42,ATM Withdrawal,78288.03,73,Urban,0,1
4437,16999,1835.62,ATM Withdrawal,16578.17,36,Rural,2,0
1707,23398,4259.1,Online,13632.32,61,Suburban,0,0
3743,69119,3606.08,Online,28622.49,52,Suburban,2,0
3471,79623,846.46,Online,65781.59,58,Urban,2,0
1281,37904,685.09,Online,73080.16,59,Suburban,3,0
862,76090,4356.39,In-store,81217.6,69,Urban,2,0
4146,67087,1580.71,In-store,97925.39,23,Suburban,4,0
1802,27490,2942.24,ATM Withdrawal,35780.04,53,Urban,3,0
1629,85530,1615.63,In-store,38930.94,67,Urban,1,0
1994,78612,1748.26,ATM Withdrawal,11911.99,62,Urban,2,0
2640,30682,3676.52,ATM Withdrawal,96899.92,24,Rural,1,0
270,23328,2504.05,Online,56573.74,29,Rural,4,0
630,66203,4640.33,In-store,58700.28,64,Urban,4,0
3082,66262,1852.1,In-store,97154.95,56,Rural,3,0
2335,63936,174.22,In-store,7845.39,73,Suburban,3,0
2967,79151,3687.13,ATM Withdrawal,47517.11,52,Suburban,4,0
301,56491,92.91,In-store,51149.78,59,Urban,0,0
460,70588,4166.19,In-store,46828.01,39,Rural,0,0
1448,62483,4327.99,Online,2956.62,49,Rural,2,0
1473,65160,2377.84,ATM Withdrawal,99981.69,68,Urban,1,0
2047,7227,1804.67,Online,92987.13,63,Rural,0,0
4229,32828,4105.57,In-store,444.27,45,Rural,0,1
3765,19702,2090.12,Online,5648.81,49,Suburban,2,0
2114,9686,3596.78,In-store,30039.21,46,Rural,0,0
28,2747,3910.47,Online,27744.33,25,Urban,2,0
3840,30908,4631.47,In-store,35357.0,55,Rural,3,0
4523,84748,2397.6,In-store,74897.49,54,Urban,1,0
838,4632,3000.24,Online,29397.28,52,Rural,2,0
3827,42351,4203.32,ATM Withdrawal,31148.11,60,Rural,2,0
2009,12289,887.58,In-store,92660.52,23,Urban,4,0
4908,77475,2083.54,Online,28564.49,23,Suburban,3,0
504,20150,3100.22,Online,24171.87,49,Suburban,2,0
3207,84092,2363.41,ATM Withdrawal,97420.03,37,Rural,4,0
4305,10799,3694.27,Online,6937.78,26,Urban,1,0
381,80738,4118.21,In-store,46505.43,74,Urban,1,0
1852,83310,3419.26,In-store,26830.4,26,Rural,3,0
1526,78249,2842.59,Online,25516.61,72,Rural,2,0
2366,35144,590.91,Online,95883.95,57,Urban,2,0
4148,34397,3167.69,Online,70782.93,48,Suburban,1,0
3053,70028,4264.87,In-store,82342.64,36,Rural,2,0
2885,50290,1940.9,Online,31469.39,34,Rural,0,0
2341,36224,3643.46,Online,38021.13,60,Rural,1,0
375,54021,1614.31,Online,78317.48,54,Urban,3,0
3261,63922,4314.96,ATM Withdrawal,49948.83,69,Urban,4,1
2382,25227,2467.91,In-store,37532.97,74,Suburban,4,0
4310,37158,4252.03,Online,38466.33,40,Urban,2,0
940,36159,4228.42,ATM Withdrawal,19208.77,61,Urban,2,0
4199,31707,2054.63,In-store,16793.61,24,Rural,2,0
4166,43516,726.38,ATM Withdrawal,11379.74,64,Urban,4,0
2800,26170,1881.77,Online,22316.9,34,Suburban,1,0
2148,9715,2398.65,ATM Withdrawal,70414.88,60,Urban,2,0
3818,70093,4052.37,ATM Withdrawal,98040.5,63,Urban,1,0
4541,83178,297.06,In-store,98447.65,76,Urban,1,0
4217,35436,4805.63,ATM Withdrawal,27037.82,38,Suburban,4,0
2069,27213,1726.98,In-store,3976.57,58,Urban,4,0
530,32307,4579.03,In-store,60334.47,70,Urban,1,1
4605,66677,334.34,ATM Withdrawal,43833.85,69,Rural,3,0
637,33307,3830.09,Online,61450.1,27,Suburban,3,0
1270,15850,1398.9,In-store,63764.25,20,Urban,2,0
186,55680,4733.83,In-store,57872.93,60,Suburban,1,0
4350,43949,4194.6,ATM Withdrawal,61783.45,39,Urban,2,0
3180,11738,1464.77,Online,66934.2,38,Rural,3,0
3455,48766,1424.15,Online,12789.37,61,Urban,0,0
1798,42229,2696.42,In-store,91730.43,31,Rural,1,0
2980,59871,4575.92,In-store,40900.24,23,Rural,2,0
1442,50948,1152.7,ATM Withdrawal,77415.11,66,Urban,3,0
3428,30750,2453.98,In-store,73843.04,32,Suburban,1,0
4875,60006,2498.25,Online,67112.64,66,Urban,3,0
1536,75713,4655.06,Online,62269.1,78,Rural,1,0
3444,84227,2193.98,In-store,98370.82,68,Rural,2,0
1274,38890,1288.14,In-store,7236.69,76,Urban,0,0
2468,21727,846.85,Online,57929.42,42,Suburban,4,0
608,20559,1291.26,ATM Withdrawal,2041.57,42,Urban,0,0
3514,66914,2737.48,In-store,20224.25,23,Rural,1,0
1713,9078,1984.55,In-store,60124.16,36,Rural,0,0
2200,31055,1885.66,Online,19125.97,33,Urban,1,0
956,43303,1159.97,ATM Withdrawal,21532.57,33,Rural,2,0
2580,23284,4598.25,Online,98241.27,35,Suburban,0,0
3898,15088,4671.41,Online,31034.56,32,Rural,0,0
4426,45913,2031.84,ATM Withdrawal,92001.48,29,Urban,2,0
3381,11390,1439.3,Online,70827.25,24,Rural,3,0
3686,37853,4507.33,In-store,58733.24,59,Suburban,2,0
404,45543,4297.92,Online,41572.94,54,Urban,2,0
2072,17727,4410.0,In-store,88137.19,52,Urban,0,0
4756,67568,2885.26,ATM Withdrawal,60691.9,31,Urban,2,0
1978,26966,2242.28,In-store,17623.59,55,Suburban,2,0
159,55016,3881.68,Online,20651.91,25,Suburban,4,0
1749,26745,427.26,ATM Withdrawal,44069.03,41,Suburban,0,0
2910,69624,3408.94,In-store,63065.38,48,Suburban,3,0
3535,83692,1320.8,In-store,98978.46,57,Rural,2,0
903,36976,3476.24,In-store,20847.64,50,Suburban,3,0
353,70031,409.25,ATM Withdrawal,62145.3,57,Suburban,0,0
1231,40809,1371.33,Online,78608.1,48,Rural,3,0
4671,54567,1210.56,In-store,83208.03,40,Urban,0,0
2141,13395,3155.95,Online,2866.22,67,Urban,0,0
445,16364,4885.18,In-store,63491.56,31,Suburban,2,0
4949,19738,3328.91,Online,4547.43,39,Rural,2,0
755,85392,1924.28,In-store,42607.49,66,Urban,1,0
1738,33662,1509.7,In-store,28169.63,37,Suburban,0,0
2972,16288,3624.93,In-store,46947.39,74,Rural,1,0
4980,40953,3698.3,In-store,75107.95,43,Urban,2,0
2921,72766,1913.04,ATM Withdrawal,36429.55,53,Urban,1,0
312,3420,568.09,Online,56796.83,61,Rural,2,0
549,72267,1709.89,Online,71677.34,31,Urban,4,0
4053,41167,628.5,In-store,67699.21,29,Urban,4,0
4762,1881,3308.8,Online,28404.44,63,Suburban,4,0
1990,56088,4378.55,Online,52158.09,56,Suburban,2,0
307,47202,1256.15,ATM Withdrawal,4348.21,30,Rural,3,0
2336,22614,637.0,Online,80547.35,58,Urban,1,0
695,32201,1772.53,ATM Withdrawal,21400.1,75,Rural,3,0
2357,5439,3103.16,ATM Withdrawal,63883.94,45,Suburban,0,1
1928,60576,4393.85,In-store,24512.29,18,Suburban,1,0
685,18384,296.83,In-store,31885.45,50,Urban,2,0
750,70390,1279.46,In-store,56211.05,74,Suburban,4,0
4009,72827,4262.3,In-store,96636.71,22,Urban,1,1
1267,74478,124.8,Online,89567.59,71,Urban,1,0
3286,28308,3169.35,In-store,7750.98,18,Rural,2,0
3530,52389,2400.61,In-store,39250.2,32,Rural,2,0
4424,76674,4654.56,In-store,15627.79,38,Suburban,1,0
3985,58002,4681.27,ATM Withdrawal,55352.0,39,Urban,3,0
3084,22190,4364.28,In-store,96979.02,53,Suburban,0,0
3062,61440,2928.44,Online,40813.54,46,Urban,0,0
3026,63315,2677.53,ATM Withdrawal,37828.23,75,Rural,2,0
971,45558,406.74,Online,34516.95,31,Suburban,0,0
14,769,4478.59,ATM Withdrawal,21601.75,55,Suburban,2,0
874,76125,4797.4,ATM Withdrawal,32209.99,30,Suburban,4,0
809,82558,273.28,Online,60374.16,37,Rural,3,0
3199,37226,1895.65,In-store,33887.17,29,Urban,0,0
515,66234,2964.26,Online,84509.51,43,Urban,4,0
4473,27526,4015.23,In-store,25795.65,63,Rural,0,0
410,9662,598.69,In-store,41828.45,23,Suburban,0,0
3409,56699,879.74,In-store,16941.34,77,Rural,3,0
4343,717,4946.71,ATM Withdrawal,216.25,58,Rural,2,0
208,2811,450.49,In-store,5273.17,51,Rural,1,0
3692,8811,1457.78,ATM Withdrawal,24669.13,49,Suburban,1,0
459,4000,4875.92,Online,64987.66,72,Rural,3,0
3472,22440,1612.93,In-store,57087.93,46,Rural,4,0
2431,43541,3944.94,In-store,88390.33,65,Rural,4,0
3658,32983,2602.76,ATM Withdrawal,24551.44,78,Suburban,2,1
111,84651,1429.21,Online,21341.21,48,Suburban,4,0
4590,39104,4314.99,ATM Withdrawal,69704.43,75,Suburban,3,0
4045,1988,3576.62,Online,26872.7,21,Rural,2,0
1884,6638,1643.52,Online,49441.21,76,Urban,0,0
1714,25003,2156.62,In-store,16113.32,75,Rural,1,0
3959,73155,2582.71,Online,59465.93,60,Suburban,1,0
3400,28220,2281.04,ATM Withdrawal,69761.72,72,Urban,2,0
553,72592,2834.9,In-store,69594.36,61,Suburban,3,0
1440,14199,1459.18,ATM Withdrawal,88587.59,71,Rural,0,0
2271,9956,959.16,In-store,11094.81,34,Urban,3,0
3145,36788,4252.71,Online,73905.85,67,Suburban,2,0
2822,81623,2232.33,Online,93892.09,62,Urban,2,0
4782,84214,3321.1,In-store,46883.86,25,Suburban,3,0
1926,17087,2289.57,In-store,18264.52,64,Suburban,4,0
635,84665,278.02,Online,19920.7,78,Rural,0,0
4806,73648,94.21,ATM Withdrawal,82024.41,57,Urban,1,0
317,65726,632.81,Online,73018.57,60,Urban,4,0
4218,47406,3137.36,Online,9856.34,66,Suburban,1,0
4700,10335,3909.98,In-store,2568.97,66,Rural,1,0
1329,19541,1157.56,In-store,52759.68,68,Suburban,4,0
428,29124,1491.08,ATM Withdrawal,13173.27,77,Urban,1,0
4375,45276,4478.37,Online,26035.45,25,Urban,4,0
106,78603,4182.66,ATM Withdrawal,8321.12,31,Suburban,3,0
3042,50952,4047.33,In-store,52181.28,71,Rural,1,0
143,69163,662.89,ATM Withdrawal,98575.9,67,Suburban,3,0
2170,12329,4989.89,In-store,81903.61,43,Urban,1,0
3459,48688,3479.71,Online,46287.35,63,Suburban,1,0
90,2695,2689.38,ATM Withdrawal,23035.77,71,Urban,4,0
2919,48454,1794.98,Online,1384.47,59,Rural,1,0
3238,50098,183.09,Online,21857.32,19,Urban,3,0
2242,29794,1304.12,In-store,20746.63,66,Urban,1,0
3175,71442,466.44,ATM Withdrawal,73900.93,70,Rural,4,0
3413,10350,566.15,ATM Withdrawal,42790.25,63,Urban,0,0
2164,65450,4625.4,In-store,49871.35,43,Urban,2,0
2637,15892,1555.72,Online,73626.05,25,Suburban,2,0
1950,77714,2725.37,In-store,80942.88,46,Rural,4,0
1769,55230,3107.97,In-store,71018.62,27,Urban,3,0
4291,84925,1047.4,ATM Withdrawal,83655.96,22,Rural,2,0
2273,69252,1808.07,In-store,44386.35,70,Suburban,2,0
2,860,2054.87,ATM Withdrawal,77477.58,57,Urban,3,0
3283,3630,76.86,ATM Withdrawal,9274.15,38,Rural,4,0
4958,79534,2403.87,Online,63164.1,72,Suburban,3,0
1952,31324,1185.01,In-store,31743.19,73,Suburban,3,0
936,65441,4654.19,ATM Withdrawal,27114.8,28,Rural,2,0
4297,5618,1413.21,In-store,92541.75,34,Urban,4,0
2721,56700,2622.05,Online,31875.85,51,Rural,3,0
4448,43307,2908.68,ATM Withdrawal,62577.18,30,Rural,0,0
1110,24442,2062.42,Online,31625.77,69,Suburban,1,0
3961,41328,2899.59,ATM Withdrawal,11743.18,34,Rural,1,0
592,25470,3711.73,ATM Withdrawal,68525.18,56,Rural,3,0
1696,61681,4964.72,ATM Withdrawal,10371.74,65,Rural,4,0
3451,15649,1716.53,Online,38099.86,68,Rural,4,0
2937,49416,63.88,In-store,90166.65,46,Rural,3,0
4205,76709,2236.62,In-store,46667.6,53,Rural,0,0
3412,63671,4572.72,In-store,93885.71,40,Rural,0,0
1577,21427,4413.19,Online,90596.32,19,Rural,1,0
3955,44814,1926.43,In-store,43961.4,79,Urban,1,0
214,67270,1660.66,In-store,49720.94,56,Rural,2,0
779,75697,4429.68,ATM Withdrawal,68157.44,30,Suburban,2,0
1416,45028,4987.59,Online,59865.05,29,Urban,1,0
3760,66732,4133.89,Online,98183.54,62,Urban,0,0
2044,34084,316.85,In-store,75260.91,64,Rural,3,0
2849,76637,356.48,Online,58380.65,66,Urban,0,0
4538,17375,1907.7,ATM Withdrawal,17197.05,66,Rural,4,0
3506,66852,2637.95,ATM Withdrawal,60290.88,56,Urban,4,0
3814,63814,240.15,ATM Withdrawal,94590.77,69,Urban,2,0
1568,9077,3941.22,Online,49478.01,30,Rural,2,0
166,66199,1703.38,Online,32862.16,28,Rural,0,0
4715,19520,4705.74,Online,89254.01,59,Suburban,1,0
4273,30954,564.87,ATM Withdrawal,37388.17,47,Suburban,4,0
4927,13255,3741.29,ATM Withdrawal,23836.69,26,Suburban,4,0
1344,51571,2096.26,In-store,11218.44,43,Urban,0,0
2014,44139,3394.76,ATM Withdrawal,32080.49,56,Urban,0,0
274,46214,1395.41,ATM Withdrawal,17937.43,79,Rural,1,0
72,55591,1120.69,ATM Withdrawal,52196.71,36,Rural,1,0
3888,30106,158.2,In-store,25647.66,45,Urban,2,0
1088,19956,4631.62,In-store,31189.42,24,Suburban,1,0
395,51990,2024.22,In-store,19418.52,52,Urban,4,0
584,86188,3938.92,Online,50785.81,73,Urban,3,0
1368,79273,2687.17,ATM Withdrawal,32112.95,25,Rural,3,0
4988,25464,351.52,In-store,56398.8,31,Rural,1,0
4089,48442,2150.85,ATM Withdrawal,78939.15,32,Urban,1,0
2549,1651,1577.77,Online,95791.07,38,Suburban,1,0
1014,3756,1697.27,ATM Withdrawal,10307.02,42,Suburban,3,0
4898,9221,2499.03,In-store,88065.0,46,Urban,3,0
3004,62824,2762.06,ATM Withdrawal,68873.29,56,Suburban,2,0
4789,72779,2439.63,Online,34267.68,30,Urban,1,0
4408,59197,2618.18,Online,32512.9,78,Suburban,1,0
3533,27747,2209.8,ATM Withdrawal,52745.92,41,Urban,1,0
1764,60315,2178.92,ATM Withdrawal,45149.34,37,Rural,4,0
1876,41235,1419.71,In-store,57667.7,77,Urban,2,0
1260,28769,2913.85,Online,28038.17,31,Suburban,1,0
4531,14334,3968.37,In-store,70261.22,58,Suburban,0,0
2254,43108,4514.44,In-store,10749.09,44,Suburban,1,0
2782,39901,4407.17,In-store,6661.52,79,Urban,4,0
3593,71354,2596.3,ATM Withdrawal,47545.34,64,Suburban,4,0
527,82637,1004.65,In-store,16014.82,55,Rural,1,0
4264,36455,4710.85,In-store,86823.0,56,Suburban,4,0
2947,50139,2875.78,Online,44777.31,32,Urban,1,0
378,56179,461.4,Online,63367.0,59,Rural,2,0
1560,72595,1736.61,In-store,7391.08,21,Urban,2,0
3821,74601,3674.52,In-store,42654.71,56,Urban,3,0
1964,35631,703.82,In-store,72524.58,40,Rural,1,1
4733,86055,4420.49,ATM Withdrawal,56133.28,27,Urban,0,0
349,70316,3072.81,In-store,32410.39,22,Urban,1,0
2435,13057,1218.4,ATM Withdrawal,14420.68,65,Suburban,1,0
2247,9074,3823.08,Online,28861.8,36,Rural,0,1
4167,29061,4522.0,Online,68251.84,69,Urban,2,0
1710,81905,2845.35,ATM Withdrawal,79096.41,41,Suburban,1,0
1051,47882,2236.56,ATM Withdrawal,36601.2,64,Urban,2,0
591,13116,715.66,Online,56005.54,39,Rural,4,0
520,63932,4349.82,Online,71914.52,28,Suburban,3,0
4753,32954,475.44,Online,34824.43,55,Urban,4,0
4309,76700,2079.46,ATM Withdrawal,82015.98,46,Suburban,1,0
2478,67695,187.07,Online,89832.29,29,Urban,3,0
1084,79026,4620.44,Online,38870.83,74,Urban,0,0
3589,55243,4278.36,In-store,40593.7,66,Rural,4,0
4779,8597,1783.75,Online,62084.75,48,Urban,3,0
4510,35503,3361.72,Online,94108.61,72,Urban,3,0
1295,85469,1623.72,In-store,38863.96,59,Urban,2,0
1810,33142,3921.57,Online,70319.64,20,Rural,2,0
792,23624,1048.07,In-store,55378.03,65,Rural,0,0
793,23321,2081.9,Online,7479.65,35,Suburban,3,0
4115,50931,376.93,ATM Withdrawal,1531.41,26,Urban,3,0
1856,83194,948.03,Online,55363.03,70,Suburban,1,0
4758,71045,884.04,ATM Withdrawal,84721.11,29,Suburban,0,0
1981,26987,392.43,In-store,45333.39,46,Urban,2,0
3234,76449,834.65,Online,64450.66,39,Suburban,0,0
3909,52874,847.81,Online,99586.8,77,Suburban,4,0
4985,23576,1266.78,In-store,70533.94,53,Urban,0,0
3329,19503,3320.84,ATM Withdrawal,79109.81,53,Suburban,1,0
1531,42534,4544.42,In-store,90012.95,78,Suburban,0,0
1411,4494,2143.79,In-store,70445.06,78,Urban,3,0
4295,8640,346.8,In-store,93925.67,64,Urban,3,0
4649,55571,3490.16,ATM Withdrawal,51465.64,52,Urban,3,0
84,61228,2191.45,In-store,37983.27,23,Rural,3,0
869,71158,3234.54,ATM Withdrawal,73544.88,65,Rural,3,0
2351,70067,2941.04,In-store,23628.17,56,Rural,0,0
21,53707,3947.67,In-store,94655.59,37,Rural,2,0
3425,35596,414.61,ATM Withdrawal,12208.21,74,Urban,4,0
2796,1283,3184.47,ATM Withdrawal,83363.86,35,Suburban,0,0
4573,30908,4811.55,Online,32457.21,54,Suburban,2,0
1563,7491,4688.26,In-store,58171.17,56,Urban,3,0
3094,34542,3664.46,Online,97653.07,76,Rural,0,0
3156,54312,268.24,In-store,6610.68,48,Suburban,1,0
974,4018,3432.88,In-store,72898.2,51,Urban,3,0
1711,68577,2657.86,Online,20154.42,19,Urban,0,0
3202,26417,3361.74,ATM Withdrawal,15296.43,34,Urban,1,0
4372,51756,1208.77,ATM Withdrawal,47155.81,42,Rural,1,0
4820,74055,1834.66,In-store,69845.95,23,Rural,2,0
1099,49840,2932.97,In-store,93797.3,62,Suburban,0,0
4162,82522,242.57,In-store,117.53,25,Rural,1,0
2845,6416,3897.64,Online,17093.11,64,Urban,1,0
887,28746,4662.51,Online,88453.36,53,Suburban,0,0
4932,44523,3188.88,Online,82283.36,19,Rural,4,0
3679,39121,4918.68,ATM Withdrawal,20607.51,54,Rural,4,0
4581,570,2639.51,In-store,23339.18,24,Urban,0,0
3567,8016,641.8,In-store,11008.79,55,Rural,3,0
4402,21639,4341.62,ATM Withdrawal,32800.63,76,Rural,1,0
516,39954,742.65,ATM Withdrawal,92429.25,65,Rural,0,0
4621,23559,4036.25,Online,66145.21,52,Rural,4,0
738,55393,627.75,In-store,30342.66,24,Rural,2,0
1454,84386,388.34,ATM Withdrawal,10620.72,26,Suburban,2,0
3972,79747,643.99,In-store,65583.41,32,Suburban,2,0
4701,23741,779.08,Online,90321.42,51,Rural,3,0
2507,64429,2222.76,ATM Withdrawal,64098.09,37,Suburban,3,1
2995,43355,250.27,ATM Withdrawal,66255.04,64,Urban,3,0
2127,29328,4649.75,Online,35926.48,18,Urban,3,0
2927,52142,4256.45,In-store,48798.23,20,Suburban,4,1
4746,31480,539.85,ATM Withdrawal,65469.5,72,Urban,0,0
907,1828,4887.97,ATM Withdrawal,15106.47,30,Rural,1,0
3648,46473,2636.21,ATM Withdrawal,25685.1,70,Suburban,4,0
1031,17368,3689.66,In-store,83357.34,69,Suburban,0,0
2508,61627,708.94,ATM Withdrawal,41458.71,66,Urban,4,0
2429,86250,2418.97,ATM Withdrawal,38738.35,65,Urban,4,0
948,19282,2769.56,In-store,59684.98,46,Rural,4,0
3807,49812,2446.66,In-store,93579.01,29,Rural,4,0
4755,34700,2033.62,ATM Withdrawal,58486.45,32,Rural,0,0
716,32049,979.58,In-store,29216.7,22,Suburban,3,0
4056,76361,2641.6,Online,54016.58,19,Suburban,0,0
687,9860,3844.83,Online,79337.76,40,Urban,1,0
704,57091,994.87,ATM Withdrawal,54323.07,32,Rural,2,0
3342,24045,567.24,Online,9537.17,65,Suburban,4,0
2354,28138,4400.89,ATM Withdrawal,31938.4,23,Rural,1,0
2258,68828,1600.96,Online,24329.69,48,Suburban,1,0
3552,80098,2881.22,In-store,65388.86,57,Rural,4,0
474,65953,2334.17,In-store,98637.65,49,Suburban,3,0
22,85305,3741.06,In-store,24727.48,64,Suburban,0,0
2753,7239,1163.79,ATM Withdrawal,89584.77,48,Urban,4,0
886,79579,4906.23,Online,25611.03,39,Rural,3,0
2449,8706,4779.56,Online,84779.75,34,Suburban,1,0
918,39809,167.31,ATM Withdrawal,57783.2,20,Suburban,1,0
3758,85867,184.11,Online,38208.76,29,Urban,4,0
3752,20022,1361.93,Online,48672.09,18,Suburban,3,0
2240,59474,3346.66,ATM Withdrawal,66123.42,59,Suburban,0,0
3845,10775,3647.86,In-store,30622.56,31,Suburban,4,0
3396,32955,1782.6,Online,54710.29,32,Rural,2,0
1266,59129,2436.57,In-store,76794.23,57,Urban,1,0
484,33496,4929.04,Online,9748.0,77,Urban,0,0
4338,27048,3701.77,ATM Withdrawal,48510.35,60,Suburban,1,0
2964,67028,3950.08,Online,22650.5,27,Suburban,0,0
1220,56133,4210.69,In-store,47920.81,54,Urban,1,0
278,40818,2618.48,ATM Withdrawal,69084.8,44,Rural,3,0
989,51356,4314.75,Online,84791.05,42,Rural,3,0
2085,76329,3752.97,ATM Withdrawal,59913.64,68,Suburban,0,1
1246,36397,3481.27,ATM Withdrawal,87680.28,36,Suburban,4,0
2383,5978,4615.95,Online,46963.39,24,Rural,2,0
572,40262,2331.12,ATM Withdrawal,43717.79,79,Rural,3,0
1436,61665,2965.69,In-store,10056.12,57,Urban,0,0
994,32154,4770.26,Online,71056.26,49,Suburban,3,0
3931,13689,80.25,Online,8583.54,53,Urban,3,0
3448,71121,4292.49,Online,1372.62,24,Urban,3,0
586,9435,4186.35,ATM Withdrawal,12171.96,35,Urban,3,0
3659,23989,4304.19,Online,64919.95,21,Urban,2,0
2515,36060,3589.64,ATM Withdrawal,3007.23,46,Urban,3,0
1350,74910,1587.63,ATM Withdrawal,44472.84,72,Suburban,3,0
1008,64435,2193.8,In-store,67310.05,71,Urban,4,0
675,20384,2609.9,Online,17942.93,35,Suburban,2,0
2413,30841,505.61,In-store,98367.71,43,Urban,4,0
2904,23383,3761.98,Online,68958.51,31,Rural,4,0
448,51991,4468.28,ATM Withdrawal,66731.79,51,Rural,0,0
3835,45026,4203.18,In-store,29381.88,43,Suburban,3,0
3759,83596,979.53,ATM Withdrawal,13878.51,34,Urban,4,0
3704,15449,3627.66,In-store,29909.25,39,Rural,1,0
360,52921,4513.62,Online,31169.93,28,Urban,3,0
2065,40390,144.98,ATM Withdrawal,25731.67,42,Rural,1,0
4450,27216,3807.53,In-store,95185.58,32,Suburban,1,0
3811,66668,3042.14,Online,14036.1,69,Rural,2,0
1691,48787,63.97,ATM Withdrawal,51743.38,63,Rural,4,0
